member_id,host_id,host_status,background_model,AQ_case_id,replicate,age_h,temperature_K,matrix_xAg,kappa_upper_W_mK,dynamic_density_stiffness_interface_strain_damping_rates,upper_bound_identity
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR10__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR10,C,6.0,303.15,0.006202917319236994,1.2054577873482748,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR10__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR10,A,48.0,303.15,0.006300821530907528,1.2044221029172626,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR10__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR10,B,48.0,303.15,0.006474212975184828,1.2025955095889902,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR10__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR10,C,48.0,303.15,0.00621465105518336,1.2053334965367148,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR10__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR10,A,6.0,323.15,0.006203008315588036,1.1715309440725934,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR10__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR10,B,6.0,323.15,0.0062032544917148096,1.1715284759475995,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR10__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR10,C,6.0,323.15,0.006202917319236994,1.1715318563930082,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR10__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR10,A,48.0,323.15,0.006300821530907528,1.1705517186031926,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR10__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR10,B,48.0,323.15,0.006474212975184828,1.168822903922359,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR10__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR10,C,48.0,323.15,0.00621465105518336,1.1714142356932928,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR10__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR10,A,6.0,373.15,0.006203008315588036,1.094247629660357,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR10__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR10,B,6.0,373.15,0.0062032544917148096,1.094245466875583,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR10__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR10,C,6.0,373.15,0.006202917319236994,1.0942484291142334,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR10__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR10,A,48.0,373.15,0.006300821530907528,1.0933894709062615,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR10__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR10,B,48.0,373.15,0.006474212975184828,1.091874023899845,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR10__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR10,C,48.0,373.15,0.00621465105518336,1.0941453586068555,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR10__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR10,A,6.0,423.15,0.006203008315588036,1.0263095998870952,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR10__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR10,B,6.0,423.15,0.0062032544917148096,1.0263076898635046,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR10__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR10,C,6.0,423.15,0.006202917319236994,1.0263103059098873,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR10__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR10,A,48.0,423.15,0.006300821530907528,1.0255516727831249,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR10__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR10,B,48.0,423.15,0.006474212975184828,1.0242129343070376,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR10__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR10,C,48.0,423.15,0.00621465105518336,1.0262192802510484,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR10__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR10,A,6.0,473.15,0.006203008315588036,0.9661992447820297,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR10__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR10,B,6.0,473.15,0.0062032544917148096,0.9661975460533698,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR10__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR10,C,6.0,473.15,0.006202917319236994,0.9661998727014252,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR10__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR10,A,48.0,473.15,0.006300821530907528,0.965525115209532,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR10__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR10,B,48.0,473.15,0.006474212975184828,0.9643341567693675,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR10__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR10,C,48.0,473.15,0.00621465105518336,0.9661189160247543,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR10__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR10,A,6.0,523.15,0.006203008315588036,0.9126770381209013,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR10__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR10,B,6.0,523.15,0.0062032544917148096,0.9126755176782638,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR10__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR10,C,6.0,523.15,0.006202917319236994,0.9126776001383881,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR10__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR10,A,48.0,523.15,0.006300821530907528,0.9120736219966339,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR10__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR10,B,48.0,523.15,0.006474212975184828,0.9110074031822446,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR10__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR10,C,48.0,523.15,0.00621465105518336,0.912605139544445,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR10__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR10,A,6.0,573.15,0.006203008315588036,0.8647369570737398,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR10__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR10,B,6.0,573.15,0.0062032544917148096,0.8647355883715728,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR10__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR10,C,6.0,573.15,0.006202917319236994,0.8647374630016722,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR10__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR10,A,48.0,573.15,0.006300821530907528,0.8641937309615382,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR10__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR10,B,48.0,573.15,0.006474212975184828,0.8632337141929671,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR10__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR10,C,48.0,573.15,0.00621465105518336,0.8646722335566646,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR5__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR5,A,6.0,303.15,0.006203008315588036,1.2109777197719906,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR5__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR5,B,6.0,303.15,0.0062032544917148096,1.2109750885929327,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR5__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR5,C,6.0,303.15,0.006202917319236994,1.2109786923640402,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR5__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR5,A,48.0,303.15,0.006300821530907528,1.2099338500230714,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR5__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR5,B,48.0,303.15,0.006474212975184828,1.2080911371100465,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR5__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR5,C,48.0,303.15,0.00621465105518336,1.2108533018356875,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR5__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR5,A,6.0,323.15,0.006203008315588036,1.176740133992669,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR5__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR5,B,6.0,323.15,0.0062032544917148096,1.176737644642531,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR5__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR5,C,6.0,323.15,0.006202917319236994,1.1767410541587893,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR5__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR5,A,48.0,323.15,0.006300821530907528,1.175752493318868,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR5__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR5,B,48.0,323.15,0.006474212975184828,1.174008850228926,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR5__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR5,C,48.0,323.15,0.00621465105518336,1.1766224220373542,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR5__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR5,A,6.0,373.15,0.006203008315588036,1.0987830457613437,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR5__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR5,B,6.0,373.15,0.0062032544917148096,1.0987808655986377,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR5__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR5,C,6.0,373.15,0.006202917319236994,1.0987838516388302,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR5__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR5,A,48.0,373.15,0.006300821530907528,1.0979179962297572,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR5__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR5,B,48.0,373.15,0.006474212975184828,1.096390402659073,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR5__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR5,C,48.0,373.15,0.00621465105518336,1.0986799530249072,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR5__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR5,A,6.0,423.15,0.006203008315588036,1.030293332062471,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR5__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR5,B,6.0,423.15,0.0062032544917148096,1.0302914076367988,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR5__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR5,C,6.0,423.15,0.006202917319236994,1.0302940434088725,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR5__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR5,A,48.0,423.15,0.006300821530907528,1.0295296935228335,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR5__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR5,B,48.0,423.15,0.006474212975184828,1.0281808841399784,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR5__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR5,C,48.0,423.15,0.00621465105518336,1.0302023314418243,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR5__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR5,A,6.0,473.15,0.006203008315588036,0.9697258636934644,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR5__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR5,B,6.0,473.15,0.0062032544917148096,0.9697241528983691,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR5__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR5,C,6.0,473.15,0.006202917319236994,0.9697264960731153,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR5__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR5,A,48.0,473.15,0.006300821530907528,0.9690469484416945,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR5__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR5,B,48.0,473.15,0.006474212975184828,0.9678475490712857,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR5__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR5,C,48.0,473.15,0.00621465105518336,0.969644964382884,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR5__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR5,A,6.0,523.15,0.006203008315588036,0.9158208020373098,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR5__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR5,B,6.0,523.15,0.0062032544917148096,0.9158192713860318,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR5__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR5,C,6.0,523.15,0.006202917319236994,0.9158213678283329,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR5__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR5,A,48.0,523.15,0.006300821530907528,0.9152133366817286,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR5__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR5,B,48.0,523.15,0.006474212975184828,0.914139974050914,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR5__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR5,C,48.0,523.15,0.00621465105518336,0.9157484207469175,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR5__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR5,A,6.0,573.15,0.006203008315588036,0.8675569306796669,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR5__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR5,B,6.0,573.15,0.0062032544917148096,0.867555553264576,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR5__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR5,C,6.0,573.15,0.006202917319236994,0.8675574398282558,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR5__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR5,A,48.0,573.15,0.006300821530907528,0.8670102483201434,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR5__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR5,B,48.0,573.15,0.006474212975184828,0.8660441324929959,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
H-P0_YU_SCALAR__lower_1sigma__single_APT_37to6_prolate_AR5__B2_omega2,H-P0_YU_SCALAR,AVAILABLE_CONTROL,B2_omega2,lower_1sigma__single_APT_37to6_prolate_AR5,C,48.0,573.15,0.00621465105518336,0.8674917951693525,0.0,NECESSARY_CONDITION_NOT_ACTUAL_PREDICTION
