step,target_mass_code,lambda,residual_code,derivative_code,iterations,newton_steps,bisection_steps,Y_star_min,Y_star_max,lambda_lower,lambda_upper,accepted_zero_mode_steps
2147,4.46608079999958049e+05,1.07235111487393663e-08,0.00000000000000000e+00,1.11856656937708147e+05,1,1,0,-4.94993862172954646e+00,-4.36719792538149232e+00,0.00000000000000000e+00,2.43671979253814932e+01,2147
2148,4.46608079999958049e+05,1.06048639525021586e-08,-1.16415321826934814e-10,1.11857251171762706e+05,1,1,0,-4.94993734896860182e+00,-4.36591847003458255e+00,0.00000000000000000e+00,2.43659184700345826e+01,2148
2149,4.46608079999958049e+05,1.08630887952419789e-08,0.00000000000000000e+00,1.11857846760671353e+05,1,1,0,-4.94993609215866215e+00,-4.36463181987600013e+00,0.00000000000000000e+00,2.43646318198759992e+01,2149
2150,4.46608079999958049e+05,1.09835331826157748e-08,0.00000000000000000e+00,1.11858443718779672e+05,1,1,0,-4.94993485051282445e+00,-4.36333791632990842e+00,0.00000000000000000e+00,2.43633379163299075e+01,2150
2151,4.46608079999958049e+05,1.08238037148929503e-08,5.82076609134674072e-11,1.11859042029177450e+05,1,1,0,-4.94993362402467074e+00,-4.36203670021154100e+00,0.00000000000000000e+00,2.43620367002115401e+01,2151
2152,4.46608079999958049e+05,1.10326252757813212e-08,5.82076609134674072e-11,1.11859641716147074e+05,1,1,0,-4.94993241331217515e+00,-4.36072811228558344e+00,0.00000000000000000e+00,2.43607281122855852e+01,2152
2153,4.46608079999958049e+05,1.09464884657432110e-08,0.00000000000000000e+00,1.11860242771032194e+05,1,1,0,-4.94993121787917190e+00,-4.35941209076251290e+00,0.00000000000000000e+00,2.43594120907625111e+01,2153
2154,4.46608079999958049e+05,1.11920212159843244e-08,0.00000000000000000e+00,1.11860845222251563e+05,1,1,0,-4.94993003821096700e+00,-4.35808857237861336e+00,0.00000000000000000e+00,2.43580885723786125e+01,2154
2155,4.46608079999958049e+05,1.13246788968764410e-08,0.00000000000000000e+00,1.11861449085569489e+05,1,1,0,-4.94992887365271539e+00,-4.35675749384020250e+00,0.00000000000000000e+00,2.43567574938402025e+01,2155
2156,4.46608079999958049e+05,1.13340776222268086e-08,5.82076609134674072e-11,1.11862054363026953e+05,1,1,0,-4.94992772460663311e+00,-4.35541878952597017e+00,0.00000000000000000e+00,2.43554187895259702e+01,2156
2157,4.46608079999958049e+05,1.14594016090283067e-08,-5.82076609134674072e-11,1.11862661069613896e+05,1,1,0,-4.94992659090264198e+00,-4.35407239295195314e+00,0.00000000000000000e+00,2.43540723929519523e+01,2157
2158,4.46608079999958049e+05,1.11033088634443471e-08,0.00000000000000000e+00,1.11863269166627899e+05,1,1,0,-4.94992547265148719e+00,-4.35271823510256262e+00,0.00000000000000000e+00,2.43527182351025644e+01,2158
2159,4.46608079999958049e+05,1.17064578113258871e-08,0.00000000000000000e+00,1.11863878722493857e+05,1,1,0,-4.94992437050113221e+00,-4.35135624613036498e+00,0.00000000000000000e+00,2.43513562461303650e+01,2159
2160,4.46608079999958049e+05,1.14692901628400739e-08,1.16415321826934814e-10,1.11864489711780887e+05,1,1,0,-4.94992328338967980e+00,-4.34998635349775409e+00,0.00000000000000000e+00,2.43499863534977550e+01,2160
2161,4.46608079999958049e+05,1.18130021892847804e-08,5.82076609134674072e-11,1.11865102173956417e+05,1,1,0,-4.94992221201423277e+00,-4.34860848428877134e+00,0.00000000000000000e+00,2.43486084842887713e+01,2161
2162,4.46608079999958049e+05,1.18608997683765069e-08,0.00000000000000000e+00,1.11865716115435149e+05,1,1,0,-4.94992115566411428e+00,-4.34722256218679437e+00,0.00000000000000000e+00,2.43472225621867935e+01,2162
2163,4.46608079999958049e+05,1.18285125171844221e-08,0.00000000000000000e+00,1.11866331533693825e+05,1,1,0,-4.94992011474879412e+00,-4.34582851144757321e+00,0.00000000000000000e+00,2.43458285114475714e+01,2163
2164,4.46608079999958049e+05,1.18296513304485006e-08,-5.82076609134674072e-11,1.11866948430003482e+05,1,1,0,-4.94991908922594259e+00,-4.34442625407745098e+00,0.00000000000000000e+00,2.43444262540774510e+01,2164
2165,4.46608079999958049e+05,1.20169893397128015e-08,0.00000000000000000e+00,1.11867566826461465e+05,1,1,0,-4.94991807962890906e+00,-4.34301571065456304e+00,0.00000000000000000e+00,2.43430157106545622e+01,2165
2166,4.46608079999958049e+05,1.21221842211168045e-08,0.00000000000000000e+00,1.11868186735971685e+05,1,1,0,-4.94991708529470031e+00,-4.34159679869823290e+00,0.00000000000000000e+00,2.43415967986982338e+01,2166
2167,4.46608079999958049e+05,1.20645485959713318e-08,0.00000000000000000e+00,1.11868808153296253e+05,1,1,0,-4.94991610644712754e+00,-4.34016943422902468e+00,0.00000000000000000e+00,2.43401694342290256e+01,2167
2168,4.46608079999958049e+05,1.24820708302362621e-08,0.00000000000000000e+00,1.11869431126271258e+05,1,1,0,-4.94991514353261852e+00,-4.33873353209878232e+00,0.00000000000000000e+00,2.43387335320987823e+01,2168
2169,4.46608079999958049e+05,1.23776806029052792e-08,-5.82076609134674072e-11,1.11870055644413194e+05,1,1,0,-4.94991419551102929e+00,-4.33728900298501774e+00,0.00000000000000000e+00,2.43372890029850169e+01,2169
2170,4.46608079999958049e+05,1.22714874509215770e-08,1.16415321826934814e-10,1.11870681697128748e+05,1,1,0,-4.94991326314548363e+00,-4.33583575845197888e+00,0.00000000000000000e+00,2.43358357584519780e+01,2170
2171,4.46608079999958049e+05,1.24136830872762229e-08,5.82076609134674072e-11,1.11871309301621659e+05,1,1,0,-4.94991234684080528e+00,-4.33437370577542325e+00,0.00000000000000000e+00,2.43343737057754232e+01,2171
2172,4.46608079999958049e+05,1.26810085086354452e-08,0.00000000000000000e+00,1.11871938489029504e+05,1,1,0,-4.94991144622159496e+00,-4.33290275070722863e+00,0.00000000000000000e+00,2.43329027507072269e+01,2172
2173,4.46608079999958049e+05,1.27894509352441436e-08,5.82076609134674072e-11,1.11872569272761655e+05,1,1,0,-4.94991056079326519e+00,-4.33142279682624309e+00,0.00000000000000000e+00,2.43314227968262422e+01,2173
2174,4.46608079999958049e+05,1.28112994132143881e-08,5.82076609134674072e-11,1.11873201656578341e+05,1,1,0,-4.94990969078945042e+00,-4.32993374428514421e+00,0.00000000000000000e+00,2.43299337442851424e+01,2174
2175,4.46608079999958049e+05,1.31293111249872382e-08,0.00000000000000000e+00,1.11873835677312716e+05,1,1,0,-4.94990883595871445e+00,-4.32843549242290493e+00,0.00000000000000000e+00,2.43284354924229049e+01,2175
2176,4.46608079999958049e+05,1.28846789037169835e-08,0.00000000000000000e+00,1.11874471308998269e+05,1,1,0,-4.94990799633143119e+00,-4.32692793713418133e+00,0.00000000000000000e+00,2.43269279371341796e+01,2176
2177,4.46608079999958049e+05,1.32302829844498077e-08,0.00000000000000000e+00,1.11875108591631317e+05,1,1,0,-4.94990717261006097e+00,-4.32541097185562684e+00,0.00000000000000000e+00,2.43254109718556251e+01,2177
2178,4.46608079999958049e+05,1.30133803261080313e-08,5.82076609134674072e-11,1.11875747502430560e+05,1,1,0,-4.94990636396220296e+00,-4.32388448651623758e+00,0.00000000000000000e+00,2.43238844865162385e+01,2178
2179,4.46608079999958049e+05,1.34054512380084626e-08,0.00000000000000000e+00,1.11876388086652820e+05,1,1,0,-4.94990557117597429e+00,-4.32234837022636320e+00,0.00000000000000000e+00,2.43223483702263650e+01,2179
2180,4.46608079999958049e+05,1.34780254890639078e-08,0.00000000000000000e+00,1.11877030353835900e+05,1,1,0,-4.94990479361497382e+00,-4.32080250830377732e+00,0.00000000000000000e+00,2.43208025083037782e+01,2180
2181,4.46608079999958049e+05,1.35107265612566037e-08,1.16415321826934814e-10,1.11877674309129303e+05,1,1,0,-4.94990403146335556e+00,-4.31924678556474273e+00,0.00000000000000000e+00,2.43192467855647436e+01,2181
2182,4.46608079999958049e+05,1.37563065098835801e-08,0.00000000000000000e+00,1.11878319981461987e+05,1,1,0,-4.94990328471545471e+00,-4.31768108095900960e+00,0.00000000000000000e+00,2.43176810809590087e+01,2182
2183,4.46608079999958049e+05,1.35695085543373560e-08,0.00000000000000000e+00,1.11878967351513231e+05,1,1,0,-4.94990255307971783e+00,-4.31610526900016289e+00,0.00000000000000000e+00,2.43161052690001611e+01,2183
2184,4.46608079999958049e+05,1.40685757680657517e-08,0.00000000000000000e+00,1.11879616476627212e+05,1,1,0,-4.94990183741326106e+00,-4.31451922264573096e+00,0.00000000000000000e+00,2.43145192226457318e+01,2184
2185,4.46608079999958049e+05,1.38007096625738632e-08,5.82076609134674072e-11,1.11880267328440808e+05,1,1,0,-4.94990113644878615e+00,-4.31292281228476337e+00,0.00000000000000000e+00,2.43129228122847643e+01,2185
2186,4.46608079999958049e+05,1.42553761653204579e-08,0.00000000000000000e+00,1.11880919959382183e+05,1,1,0,-4.94990045122436761e+00,-4.31131590627887196e+00,0.00000000000000000e+00,2.43113159062788711e+01,2186
2187,4.46608079999958049e+05,1.39975266839861030e-08,-5.82076609134674072e-11,1.11881574342314809e+05,1,1,0,-4.94989978103720496e+00,-4.30969836784540039e+00,0.00000000000000000e+00,2.43096983678453995e+01,2187
2188,4.46608079999958049e+05,1.46078995843479464e-08,0.00000000000000000e+00,1.11882230547079700e+05,1,1,0,-4.94989912643135810e+00,-4.30807005812068944e+00,0.00000000000000000e+00,2.43080700581206912e+01,2188
2189,4.46608079999958049e+05,1.42529335069049222e-08,1.16415321826934814e-10,1.11882888535742415e+05,1,1,0,-4.94989848633707386e+00,-4.30640614538400435e+00,0.00000000000000000e+00,2.43064061453840026e+01,2189
2190,4.46608079999958049e+05,1.46851254467386385e-08,0.00000000000000000e+00,1.11883548358318221e+05,1,1,0,-4.94989786206639693e+00,-4.30472839370212768e+00,0.00000000000000000e+00,2.43047283937021277e+01,2190
2191,4.46608079999958049e+05,1.44465636893031569e-08,0.00000000000000000e+00,1.11884209989958283e+05,1,1,0,-4.94989725249337997e+00,-4.30303892926627007e+00,0.00000000000000000e+00,2.43030389292662719e+01,2191
2192,4.46608079999958049e+05,1.50195571260136467e-08,1.16415321826934814e-10,1.11884873496472428e+05,1,1,0,-4.94989665886283081e+00,-4.30133759035929675e+00,0.00000000000000000e+00,2.43013375903592959e+01,2192
2193,4.46608079999958049e+05,1.49772422864442487e-08,5.82076609134674072e-11,1.11885538874940874e+05,1,1,0,-4.94989607991099412e+00,-4.29962420878707796e+00,0.00000000000000000e+00,2.42996242087870797e+01,2193
2194,4.46608079999958049e+05,1.49981321588384725e-08,5.82076609134674072e-11,1.11886206129579921e+05,1,1,0,-4.94989551665110117e+00,-4.29789861552764396e+00,0.00000000000000000e+00,2.42978986155276431e+01,2194
2195,4.46608079999958049e+05,1.52438579584931242e-08,-1.16415321826934814e-10,1.11886875289740361e+05,1,1,0,-4.94989496871502688e+00,-4.29616063676532800e+00,0.00000000000000000e+00,2.42961606367653289e+01,2195
2196,4.46608079999958049e+05,1.53569849702543254e-08,0.00000000000000000e+00,1.11887546369986187e+05,1,1,0,-4.94989443642411064e+00,-4.29441009424375775e+00,0.00000000000000000e+00,2.42944100942437586e+01,2196
2197,4.46608079999958049e+05,1.53303629252913918e-08,0.00000000000000000e+00,1.11888219369348517e+05,1,1,0,-4.94989391933016787e+00,-4.29264680551803224e+00,0.00000000000000000e+00,2.42926468055180322e+01,2197
2198,4.46608079999958049e+05,1.57705222016459597e-08,0.00000000000000000e+00,1.11888894338995276e+05,1,1,0,-4.94989341786198622e+00,-4.29087058508257524e+00,0.00000000000000000e+00,2.42908705850825761e+01,2198
2199,4.46608079999958049e+05,1.56409315422647576e-08,5.82076609134674072e-11,1.11889571266495142e+05,1,1,0,-4.94989293088548887e+00,-4.28908124157598802e+00,0.00000000000000000e+00,2.42890812415759889e+01,2199
2200,4.46608079999958049e+05,1.60132379105454053e-08,5.82076609134674072e-11,1.11890250195512024e+05,1,1,0,-4.94989245913961540e+00,-4.28727857797819834e+00,0.00000000000000000e+00,2.42872785779781992e+01,2200
2201,4.46608079999958049e+05,1.59035872576882695e-08,0.00000000000000000e+00,1.11890931115944433e+05,1,1,0,-4.94989200189416856e+00,-4.28546239305152454e+00,0.00000000000000000e+00,2.42854623930515245e+01,2201
2202,4.46608079999958049e+05,1.61353108657237861e-08,0.00000000000000000e+00,1.11891614055864688e+05,1,1,0,-4.94989156011390641e+00,-4.28363248064469726e+00,0.00000000000000000e+00,2.42836324806446981e+01,2202
2203,4.46608079999958049e+05,1.62402854527592902e-08,0.00000000000000000e+00,1.11892299029226924e+05,1,1,0,-4.94989113334373609e+00,-4.28178863219314643e+00,0.00000000000000000e+00,2.42817886321931482e+01,2203
2204,4.46608079999958049e+05,1.66252096011176755e-08,5.82076609134674072e-11,1.11892986081292678e+05,1,1,0,-4.94989072155995657e+00,-4.27993063064716139e+00,0.00000000000000000e+00,2.42799306306471614e+01,2204
2205,4.46608079999958049e+05,1.68428421803270444e-08,0.00000000000000000e+00,1.11893675238586700e+05,1,1,0,-4.94989032454470124e+00,-4.27805825392340644e+00,0.00000000000000000e+00,2.42780582539234047e+01,2205
2206,4.46608079999958049e+05,1.65169783356785395e-08,0.00000000000000000e+00,1.11894366467068408e+05,1,1,0,-4.94988994228575496e+00,-4.27617127646744688e+00,0.00000000000000000e+00,2.42761712764674478e+01,2206
2207,4.46608079999958049e+05,1.69004450097467109e-08,-1.16415321826934814e-10,1.11895059812003237e+05,1,1,0,-4.94988957560170295e+00,-4.27426946823356690e+00,0.00000000000000000e+00,2.42742694682335660e+01,2207
2208,4.46608079999958049e+05,1.72215689772231238e-08,0.00000000000000000e+00,1.11895755311704095e+05,1,1,0,-4.94988922421480471e+00,-4.27235259289220437e+00,0.00000000000000000e+00,2.42723525928922044e+01,2208
2209,4.46608079999958049e+05,1.70664979080340813e-08,0.00000000000000000e+00,1.11896452951330342e+05,1,1,0,-4.94988888724958009e+00,-4.27042040719720362e+00,0.00000000000000000e+00,2.42704204071972036e+01,2209
2210,4.46608079999958049e+05,1.76783664220967393e-08,0.00000000000000000e+00,1.11897152801757213e+05,1,1,0,-4.94988856583885983e+00,-4.26847266311041285e+00,0.00000000000000000e+00,2.42684726631104120e+01,2210
2211,4.46608079999958049e+05,1.74245744732605931e-08,1.16415321826934814e-10,1.11897854837222432e+05,1,1,0,-4.94988825875762739e+00,-4.26650910514943771e+00,0.00000000000000000e+00,2.42665091051494386e+01,2211
2212,4.46608079999958049e+05,1.80576818181549102e-08,0.00000000000000000e+00,1.11898559131070360e+05,1,1,0,-4.94988796740444670e+00,-4.26452947416009920e+00,0.00000000000000000e+00,2.42645294741600992e+01,2212
2213,4.46608079999958049e+05,1.78233155336097411e-08,0.00000000000000000e+00,1.11899265659782075e+05,1,1,0,-4.94988768976446014e+00,-4.26253350013910381e+00,0.00000000000000000e+00,2.42625335001391029e+01,2213
2214,4.46608079999958049e+05,1.81478911924879922e-08,0.00000000000000000e+00,1.11899974462384140e+05,1,1,0,-4.94988742750306976e+00,-4.26052090813761009e+00,0.00000000000000000e+00,2.42605209081376110e+01,2214
2215,4.46608079999958049e+05,1.80932337009293129e-08,0.00000000000000000e+00,1.11900685535616853e+05,1,1,0,-4.94988717973703540e+00,-4.25849141473258985e+00,0.00000000000000000e+00,2.42584914147325890e+01,2215
2216,4.46608079999958049e+05,1.85886700398041553e-08,0.00000000000000000e+00,1.11901398937707505e+05,1,1,0,-4.94988694675860597e+00,-4.25644472968975229e+00,0.00000000000000000e+00,2.42564447296897541e+01,2216
2217,4.46608079999958049e+05,1.85532646525412543e-08,0.00000000000000000e+00,1.11902114667627742e+05,1,1,0,-4.94988672761354120e+00,-4.25438055480137312e+00,0.00000000000000000e+00,2.42543805548013722e+01,2217
2218,4.46608079999958049e+05,1.88882514746165956e-08,5.82076609134674072e-11,1.11902832765821033e+05,1,1,0,-4.94988652322877076e+00,-4.25229858412870865e+00,0.00000000000000000e+00,2.42522985841287095e+01,2218
2219,4.46608079999958049e+05,1.92072371281601884e-08,0.00000000000000000e+00,1.11903553270957898e+05,1,1,0,-4.94988633271819456e+00,-4.25019850667861565e+00,0.00000000000000000e+00,2.42501985066786148e+01,2219
2220,4.46608079999958049e+05,1.91883062927821142e-08,-5.82076609134674072e-11,1.11904276184026749e+05,1,1,0,-4.94988615664504561e+00,-4.24808000192762503e+00,0.00000000000000000e+00,2.42480800019276259e+01,2220
2221,4.46608079999958049e+05,1.96032651465275367e-08,0.00000000000000000e+00,1.11905001554567949e+05,1,1,0,-4.94988599517365735e+00,-4.24594274056328391e+00,0.00000000000000000e+00,2.42459427405632830e+01,2221
2222,4.46608079999958049e+05,1.95749679338744023e-08,1.16415321826934814e-10,1.11905729382681398e+05,1,1,0,-4.94988584808057830e+00,-4.24378638374453399e+00,0.00000000000000000e+00,2.42437863837445349e+01,2222
2223,4.46608079999958049e+05,1.98505579737491039e-08,-1.16415321826934814e-10,1.11906459702516251e+05,1,1,0,-4.94988571605176819e+00,-4.24161058283399228e+00,0.00000000000000000e+00,2.42416105828339923e+01,2223
2224,4.46608079999958049e+05,2.02386803852571971e-08,0.00000000000000000e+00,1.11907192560839729e+05,1,1,0,-4.94988559825108698e+00,-4.23941497892669172e+00,0.00000000000000000e+00,2.42394149789266926e+01,2224
2225,4.46608079999958049e+05,2.00753356151090368e-08,0.00000000000000000e+00,1.11907927942908587e+05,1,1,0,-4.94988549455929050e+00,-4.23719920085047885e+00,0.00000000000000000e+00,2.42371992008504797e+01,2225
2226,4.46608079999958049e+05,2.05654995420360991e-08,5.82076609134674072e-11,1.11908665907109564e+05,1,1,0,-4.94988540569016600e+00,-4.23496286620578388e+00,0.00000000000000000e+00,2.42349628662057839e+01,2226
2227,4.46608079999958049e+05,2.10226936634345661e-08,0.00000000000000000e+00,1.11909406508127271e+05,1,1,0,-4.94988533038356771e+00,-4.23270558050342949e+00,0.00000000000000000e+00,2.42327055805034277e+01,2227
2228,4.46608079999958049e+05,2.05687158909007130e-08,0.00000000000000000e+00,1.11910149699010930e+05,1,1,0,-4.94988526857108191e+00,-4.23042694118530083e+00,0.00000000000000000e+00,2.42304269411852999e+01,2228
2229,4.46608079999958049e+05,2.14190228340387026e-08,0.00000000000000000e+00,1.11910895578645257e+05,1,1,0,-4.94988522199758840e+00,-4.22812653796870475e+00,0.00000000000000000e+00,2.42281265379687056e+01,2229
2230,4.46608079999958049e+05,2.14288939841567174e-08,0.00000000000000000e+00,1.11911644152046851e+05,1,1,0,-4.94988518858563431e+00,-4.22580394339722432e+00,0.00000000000000000e+00,2.42258039433972243e+01,2230
2231,4.46608079999958049e+05,2.16453455110293870e-08,-5.82076609134674072e-11,1.11912395447447416e+05,1,1,0,-4.94988516968814984e+00,-4.22345871956215735e+00,0.00000000000000000e+00,2.42234587195621565e+01,2231
2232,4.46608079999958049e+05,2.19984443416942544e-08,-5.82076609134674072e-11,1.11913149508425879e+05,1,1,0,-4.94988516480241891e+00,-4.22109041384065264e+00,0.00000000000000000e+00,2.42210904138406526e+01,2232
2233,4.46608079999958049e+05,2.22208022132963567e-08,0.00000000000000000e+00,1.11913906364064576e+05,1,1,0,-4.94988517346632850e+00,-4.21869856058111736e+00,0.00000000000000000e+00,2.42186985605811174e+01,2233
2234,4.46608079999958049e+05,2.26488382408538594e-08,1.16415321826934814e-10,1.11914666066497739e+05,1,1,0,-4.94988519586385589e+00,-4.21628267909950250e+00,0.00000000000000000e+00,2.42162826790995034e+01,2234
2235,4.46608079999958049e+05,2.25255472167255959e-08,1.16415321826934814e-10,1.11915428606424481e+05,1,1,0,-4.94988523179912576e+00,-4.21384227259824584e+00,0.00000000000000000e+00,2.42138422725982458e+01,2235
