branch,host_mode,matrix_xAg,number_density_m-3,small_radius_nm,large_length_nm,large_AR,large_radius_definition,kappa_300K_W_mK,identity
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,7.800000000000006,,,,2.333168691320735,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,7.850000000000007,,,,2.332546059231639,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,7.900000000000007,,,,2.331915249805217,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,7.950000000000006,,,,2.331276233343933,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,8.000000000000007,,,,2.3306289809721887,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,8.050000000000006,,,,2.32997346464599,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,8.100000000000007,,,,2.329309657162538,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,8.150000000000007,,,,2.328637532169727,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,8.200000000000006,,,,2.3279570641755467,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,8.250000000000007,,,,2.3272682285573847,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,8.300000000000008,,,,2.3265710015712218,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,8.350000000000007,,,,2.3258653603607145,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,8.400000000000007,,,,2.3251512829661514,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,8.450000000000006,,,,2.324428748333296,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,8.500000000000007,,,,2.3236977363220848,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,8.550000000000008,,,,2.3229582277151977,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,8.600000000000007,,,,2.322210204226478,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,8.650000000000007,,,,2.321453648509204,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,8.700000000000006,,,,2.3206885441642036,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,8.750000000000007,,,,2.3199148757478065,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,8.800000000000008,,,,2.319132628779626,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,8.850000000000007,,,,2.318341789750168,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,8.900000000000007,,,,2.3175423461282554,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,8.950000000000008,,,,2.3167342863682654,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,9.000000000000007,,,,2.3159175999171753,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,9.050000000000008,,,,2.3150922772214044,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,9.100000000000009,,,,2.3142583097334546,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,9.150000000000007,,,,2.3134156899183314,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,9.200000000000008,,,,2.3125644112597548,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,9.250000000000007,,,,2.311704468266143,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,9.300000000000008,,,,2.3108358564763596,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,9.350000000000009,,,,2.309958572465236,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,9.400000000000007,,,,2.309072613848845,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,9.450000000000008,,,,2.3081779792895265,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,9.500000000000007,,,,2.3072746685006633,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,9.550000000000008,,,,2.3063626822511982,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,9.600000000000009,,,,2.305442022369882,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,9.650000000000007,,,,2.304512691749262,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,9.700000000000008,,,,2.303574694349384,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,9.750000000000009,,,,2.3026280352012254,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,9.800000000000008,,,,2.301672720409835,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,9.850000000000009,,,,2.3007087571571896,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,9.90000000000001,,,,2.2997361537047536,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,9.950000000000008,,,,2.2987549193957397,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,10.000000000000009,,,,2.2977650646570678,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,10.1,,,,2.295759541026546,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,10.2,,,,2.293719687957562,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,10.299999999999999,,,,2.291645628006659,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,10.399999999999999,,,,2.289537501149455,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,10.499999999999998,,,,2.2873954647664405,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,10.599999999999998,,,,2.2852196936073024,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,10.699999999999998,,,,2.283010379733445,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,10.799999999999997,,,,2.2807677324384126,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,10.899999999999997,,,,2.278491978146017,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,10.999999999999996,,,,2.2761833602859856,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,11.099999999999996,,,,2.273842139147041,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,11.199999999999996,,,,2.2714685917073565,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,11.299999999999995,,,,2.2690630114424133,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,11.399999999999995,,,,2.2666257081103343,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,11.499999999999995,,,,2.264157007514854,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,11.599999999999994,,,,2.261657251246107,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,11.699999999999994,,,,2.259126796399546,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,11.799999999999994,,,,2.256566015273292,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,11.899999999999993,,,,2.2539752950443432,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,11.999999999999993,,,,2.251355037424106,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,12.099999999999993,,,,2.2487056582937575,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,12.199999999999992,,,,2.24602758732006,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,12.299999999999992,,,,2.243321267552245,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,12.399999999999991,,,,2.240587155000699,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,12.499999999999991,,,,2.2378257181981898,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,12.59999999999999,,,,2.2350374377444653,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,12.69999999999999,,,,2.232222805835079,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,12.79999999999999,,,,2.229382325775359,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,12.89999999999999,,,,2.2265165114804657,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,12.99999999999999,,,,2.22362588696255,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,13.099999999999989,,,,2.2207109858060234,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,13.199999999999989,,,,2.2177723506320253,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,13.299999999999988,,,,2.2148105325531646,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,13.399999999999988,,,,2.211826090619665,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,13.499999999999988,,,,2.208819591258047,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,13.599999999999987,,,,2.205791607703508,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,13.699999999999987,,,,2.202742719427162,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,13.799999999999986,,,,2.1996735115593156,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,13.899999999999986,,,,2.196584574309965,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,13.999999999999986,,,,2.1934765023876817,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,14.099999999999985,,,,2.190349894418066,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,14.199999999999985,,,,2.1872053523629296,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,14.299999999999985,,,,2.1840434809413503,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,14.399999999999984,,,,2.18086488705374,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,14.499999999999984,,,,2.177670179210023,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,14.599999999999984,,,,2.1744599669630187,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,14.699999999999983,,,,2.171234860348078,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,14.799999999999983,,,,2.1679954693299908,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,14.899999999999983,,,,2.164742403258166,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,14.999999999999982,,,,2.161476270331015,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,15.099999999999982,,,,2.1581976770704556,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,15.199999999999982,,,,2.1549072278073993,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,15.299999999999981,,,,2.151605524179034,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,15.39999999999998,,,,2.1482931646386767,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,15.49999999999998,,,,2.1449707439789143,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,15.59999999999998,,,,2.141638852868701,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,15.69999999999998,,,,2.138298077405031,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,15.79999999999998,,,,2.1349489986797514,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,15.899999999999979,,,,2.1315921923620174,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,15.999999999999979,,,,2.1282282282968605,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,16.09999999999998,,,,2.1248576701202646,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,16.199999999999978,,,,2.1214810748910873,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,16.299999999999976,,,,2.1180989927401503,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,16.399999999999977,,,,2.114711966536707,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,16.49999999999998,,,,2.1113205315725025,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,16.599999999999977,,,,2.107925215263551,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,16.699999999999974,,,,2.1045265368697232,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,16.799999999999976,,,,2.1011250072321856,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,16.899999999999977,,,,2.097721128528675,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,16.999999999999975,,,,2.0943153940465726,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,17.099999999999973,,,,2.0909082879736576,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,17.199999999999974,,,,2.087500285206424,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,17.299999999999976,,,,2.0840918511757685,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,17.399999999999974,,,,2.0806834416898368,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,17.49999999999997,,,,2.0772755027937793,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,17.599999999999973,,,,2.073868470646126,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,17.699999999999974,,,,2.070462771411473,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,17.799999999999972,,,,2.067058821169124,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,17.89999999999997,,,,2.063657025837324,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,17.99999999999997,,,,2.0602577811126888,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,18.099999999999973,,,,2.0568614724244085,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,18.19999999999997,,,,2.0534684749027936,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,18.29999999999997,,,,2.0500791533617,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,18.39999999999997,,,,2.046693862294376,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,18.49999999999997,,,,2.043312945882237,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,18.59999999999997,,,,2.0399367380160793,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,18.699999999999967,,,,2.0365655623292303,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,18.79999999999997,,,,2.0331997322421276,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,18.89999999999997,,,,2.0298395510178024,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,18.999999999999968,,,,2.0264853118277664,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,19.099999999999966,,,,2.0231372978277675,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,19.199999999999967,,,,2.019795782242898,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,19.29999999999997,,,,2.0164610284615505,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,19.399999999999967,,,,2.0131332901376884,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,19.499999999999964,,,,2.0098128113009346,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,19.599999999999966,,,,2.0064998264739677,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,19.699999999999967,,,,2.003194560796733,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,19.799999999999965,,,,1.9998972301569784,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,19.899999999999963,,,,1.9966080413266272,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,19.999999999999964,,,,1.9933271921035354,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,20.099999999999966,,,,1.9900548714581519,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
T-A,HOST_YU_AQ_FIXED,0.0069,3.61e+21,20.199999999999964,,,,1.9867912596846555,CROSS_PAPER_DIAGNOSTIC_NOT_UNIQUE_TAILORING_MODEL
