path,file_type,size,tracked_status,modified_status,generated_or_source,last_modified_time,referenced_by_code,referenced_by_report,duplicate_group,current_scientific_relevance,recommended_action,reason,confidence
.tmp_radius_table_local/cnt_no_strain_T470C_xB0p045/input/schur_rc_predictions.csv,.csv,599,ignored,,generated,2026-06-23T13:22:28,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
.tmp_radius_table_local/cnt_no_strain_T470C_xB0p045/input/workflow_meta.json,.json,879,ignored,,generated,2026-06-23T13:22:28,yes,yes,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
.tmp_radius_table_local/cnt_no_strain_T470C_xB0p050/input/guide_cnt_scan.csv,.csv,22707,ignored,,generated,2026-06-23T13:22:28,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
.tmp_radius_table_local/cnt_no_strain_T470C_xB0p050/input/physical_inputs.json,.json,5922,ignored,,generated,2026-06-23T13:22:28,yes,yes,DUP0094:32d4a733a309,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
.tmp_radius_table_local/cnt_no_strain_T470C_xB0p050/input/schur_rc_predictions.csv,.csv,599,ignored,,generated,2026-06-23T13:22:28,no,no,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
.tmp_radius_table_local/cnt_no_strain_T470C_xB0p050/input/workflow_meta.json,.json,878,ignored,,generated,2026-06-23T13:22:28,yes,yes,,possible_unique_evidence,REVIEW_REQUIRED,scratch-labelled runtime data may contain unique validation evidence; not safe to delete automatically,medium
CLUSTER_UVIP_QUEUE_POLICY.md,.md,3318,untracked,??,source,2026-07-10T03:09:27,no,yes,,supporting,KEEP,"project source, input, documentation, or compact evidence",high
CNT_SCAN_WORKSTATION_RUN/cuda_nucleus_compatibility/cuda_insertion_compatibility_table.csv,.csv,5856,untracked,??,source,2026-06-22T18:27:01,no,no,,supporting,KEEP,"project source, input, documentation, or compact evidence",high
CNT_SCAN_WORKSTATION_RUN/cuda_nucleus_compatibility/cuda_nucleus_usability_report.md,.md,1036,untracked,??,source,2026-06-22T18:27:01,yes,yes,,supporting,KEEP,"project source, input, documentation, or compact evidence",high
CNT_SCAN_WORKSTATION_RUN/cuda_nucleus_compatibility/geometry_validity_report.csv,.csv,11701,untracked,??,source,2026-06-22T18:27:01,no,no,,supporting,KEEP,"project source, input, documentation, or compact evidence",high
CNT_SCAN_WORKSTATION_RUN/cuda_nucleus_compatibility/physics_consistency_report.csv,.csv,2539,untracked,??,source,2026-06-22T18:27:01,no,no,,supporting,KEEP,"project source, input, documentation, or compact evidence",high
CNT_SCAN_WORKSTATION_RUN/cuda_nucleus_templates/metadata.json,.json,303,untracked,??,source_or_workflow,2026-06-22T18:27:01,yes,yes,,core_or_regression_workflow,KEEP,"source, workflow, regression, or job-control file",high
MIGRATION_NOTES.md,.md,1338,tracked,,source,2026-05-27T17:11:34,no,yes,,supporting,KEEP,"project source, input, documentation, or compact evidence",high
Makefile,<none>,1984,tracked,,source,2026-04-13T01:33:44,no,no,,supporting,KEEP,"project source, input, documentation, or compact evidence",high
README.md,.md,14853,tracked, M,source,2026-07-12T13:17:29,no,yes,,supporting,KEEP,"project source, input, documentation, or compact evidence",high
Results/ch_T400_cuda_128x128x128_dt0.001_steps260_xB0.008/T400_scale6p666_dt0p001/beta_attempt_capacity_diagnostics.csv,.csv,894,ignored,,generated,2026-07-06T11:29:43,no,no,,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/ch_T400_cuda_128x128x128_dt0.001_steps260_xB0.008/T400_scale6p666_dt0p001/beta_event_transactions.csv,.csv,645,ignored,,generated,2026-07-06T11:29:21,no,no,DUP0451:f92a3bab65d7,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/ch_T400_cuda_128x128x128_dt0.001_steps260_xB0.008/T400_scale6p666_dt0p001/beta_handoff_decisions.csv,.csv,765,ignored,,generated,2026-07-06T11:29:43,no,no,,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/ch_T400_cuda_128x128x128_dt0.001_steps260_xB0.008/T400_scale6p666_dt0p001/beta_staged_accumulation_timeseries.csv,.csv,1521,ignored,,generated,2026-07-06T11:30:03,no,no,,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/ch_T400_cuda_128x128x128_dt0.001_steps260_xB0.008/T400_scale6p666_dt0p001/beta_staged_embryos.csv,.csv,530,ignored,,generated,2026-07-06T11:29:43,no,no,,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/ch_T400_cuda_128x128x128_dt0.001_steps260_xB0.008/T400_scale6p666_dt0p001/external_profile_reset_detector.csv,.csv,1145,ignored,,generated,2026-07-06T11:30:03,no,no,,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/ch_T400_cuda_128x128x128_dt0.001_steps260_xB0.008/T400_scale6p666_dt0p001/forced_multi_GP_capture_transactions.csv,.csv,634,ignored,,generated,2026-07-06T11:29:21,no,no,DUP0231:71c32d422567,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/ch_T400_cuda_128x128x128_dt0.001_steps260_xB0.008/T400_scale6p666_dt0p001/full_seed_draw_radius_capacity_scan.csv,.csv,111145,ignored,,generated,2026-07-06T11:29:43,no,no,,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/ch_T400_cuda_128x128x128_dt0.001_steps260_xB0.008/T400_scale6p666_dt0p001/gp_assisted_event_log.csv,.csv,528,ignored,,generated,2026-07-06T11:29:43,no,no,DUP0305:9ef464875ef2,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/ch_T400_cuda_128x128x128_dt0.001_steps260_xB0.008/T400_scale6p666_dt0p001/gp_initial_population_sites.csv,.csv,3251585,ignored,,generated,2026-07-06T11:29:21,no,no,DUP0110:38d3364f409b,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/ch_T400_cuda_128x128x128_dt0.001_steps260_xB0.008/T400_scale6p666_dt0p001/gp_literature_birth_log.csv,.csv,195,ignored,,generated,2026-07-06T11:29:21,no,no,DUP0384:d37ec06efa63,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/ch_T400_cuda_128x128x128_dt0.001_steps260_xB0.008/T400_scale6p666_dt0p001/gp_mass_ledger_debug.csv,.csv,980,ignored,,generated,2026-07-06T11:29:43,no,no,DUP0046:183ca8d9915f,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/ch_T400_cuda_128x128x128_dt0.001_steps260_xB0.008/T400_scale6p666_dt0p001/gp_multi_site_mass_ledger.csv,.csv,12526,ignored,,generated,2026-07-06T11:30:12,no,no,,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/ch_T400_cuda_128x128x128_dt0.001_steps260_xB0.008/T400_scale6p666_dt0p001/gp_multi_site_scaling_analysis.csv,.csv,138,ignored,,generated,2026-07-06T11:29:21,no,no,DUP0419:eb0e4afce03b,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/ch_T400_cuda_128x128x128_dt0.001_steps260_xB0.008/T400_scale6p666_dt0p001/gp_runtime_bridge_insert_events.csv,.csv,393,ignored,,generated,2026-07-06T11:29:21,no,no,DUP0263:8499e081ea7b,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/ch_T400_cuda_128x128x128_dt0.001_steps260_xB0.008/T400_scale6p666_dt0p001/gp_runtime_bridge_queue_log.csv,.csv,250,ignored,,generated,2026-07-06T11:29:21,no,no,DUP0329:af81aa970558,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/ch_T400_cuda_128x128x128_dt0.001_steps260_xB0.008/T400_scale6p666_dt0p001/gp_runtime_nucleation_candidate_summary.csv,.csv,9572,ignored,,generated,2026-07-06T11:30:12,no,no,,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/ch_T400_cuda_128x128x128_dt0.001_steps260_xB0.008/T400_scale6p666_dt0p001/gp_runtime_nucleation_event_log.csv,.csv,11630,ignored,,generated,2026-07-06T11:30:12,no,no,,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/ch_T400_cuda_128x128x128_dt0.001_steps260_xB0.008/T400_scale6p666_dt0p001/gp_stochastic_event_log.csv,.csv,9704,ignored,,generated,2026-07-06T11:30:12,no,no,,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/ch_T400_cuda_128x128x128_dt0.001_steps260_xB0.008/T400_scale6p666_dt0p001/gp_strong_physics_separation.csv,.csv,4031367,ignored,,generated,2026-07-06T11:29:23,no,no,DUP0061:2210955ac79c,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/ch_T400_cuda_128x128x128_dt0.001_steps260_xB0.008/T400_scale6p666_dt0p001/handoff_profile_probes.csv,.csv,37998,ignored,,generated,2026-07-06T11:30:13,no,no,,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/ch_T400_cuda_128x128x128_dt0.001_steps260_xB0.008/T400_scale6p666_dt0p001/handoff_radial_profile.csv,.csv,164,ignored,,generated,2026-07-06T11:29:21,no,no,,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/ch_T400_cuda_128x128x128_dt0.001_steps260_xB0.008/T400_scale6p666_dt0p001/multi_GP_capture_capacity_scan.csv,.csv,514474,ignored,,generated,2026-07-06T11:29:43,no,no,,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/ch_T400_cuda_128x128x128_dt0.001_steps260_xB0.008/T400_scale6p666_dt0p001/nucleation_event_log.csv,.csv,277,ignored,,generated,2026-07-06T11:29:21,no,no,DUP0033:12093193eec3,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/ch_T400_cuda_128x128x128_dt0.001_steps260_xB0.008/T400_scale6p666_dt0p001/pf_input.params,.params,9442,ignored,,generated,2026-07-06T11:29:21,yes,yes,DUP0068:251f2bb9fc80,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/ch_T400_cuda_128x128x128_dt0.001_steps260_xB0.008/T400_scale6p666_dt0p001/phi_eta_rhs_attribution_eta_bulk_max_location.csv,.csv,38600,ignored,,generated,2026-07-06T11:30:12,no,no,,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/ch_T400_cuda_128x128x128_dt0.001_steps260_xB0.008/T400_scale6p666_dt0p001/phi_eta_rhs_attribution_per_step.csv,.csv,67400,ignored,,generated,2026-07-06T11:30:12,no,no,,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/ch_T400_cuda_128x128x128_dt0.001_steps260_xB0.008/T400_scale6p666_dt0p001/phi_init.vtk,.vtk,16777415,ignored,,generated,2026-07-06T11:29:22,yes,yes,,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/ch_T400_cuda_128x128x128_dt0.001_steps260_xB0.008/T400_scale6p666_dt0p001/resolved_handoff_attempts.csv,.csv,1633,ignored,,generated,2026-07-06T11:30:12,no,no,,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/ch_T400_cuda_128x128x128_dt0.001_steps260_xB0.008/T400_scale6p666_dt0p001/resolved_seed_handoff_transactions.csv,.csv,390,ignored,,generated,2026-07-06T11:29:21,no,no,,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/ch_T400_cuda_128x128x128_dt0.001_steps260_xB0.008/T400_scale6p666_dt0p001/resolved_seed_source_diagnostics.csv,.csv,700,ignored,,generated,2026-07-06T11:29:21,no,no,,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/ch_T400_cuda_128x128x128_dt0.001_steps260_xB0.008/T400_scale6p666_dt0p001/stageA_T400_full_post_conversion.csv,.csv,320,ignored,,generated,2026-07-06T11:29:21,no,no,DUP0081:2c1894bca3a6,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/ch_T400_cuda_128x128x128_dt0.001_steps260_xB0.008/T400_scale6p666_dt0p001/stageA_T400_full_yk0.csv,.csv,581,ignored,,generated,2026-07-06T11:29:21,no,no,DUP0295:991e6708eb49,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/ch_T400_cuda_128x128x128_dt0.001_steps260_xB0.008/T400_scale6p666_dt0p001/stageA_birth_diagnostics.csv,.csv,459,ignored,,generated,2026-07-06T11:29:21,no,no,DUP0301:9cfbc8461097,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/ch_T400_cuda_128x128x128_dt0.001_steps260_xB0.008/T400_scale6p666_dt0p001/staged_global_mass_probes.csv,.csv,70765,ignored,,generated,2026-07-06T11:30:12,no,no,,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/ch_T400_cuda_128x128x128_dt0.001_steps260_xB0.008/T400_scale6p666_dt0p001/unit_conversion_summary.csv,.csv,710,ignored,,generated,2026-07-06T11:29:21,no,no,DUP0367:ca0824c0647e,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/ch_T400_cuda_128x128x128_dt0.001_steps260_xB0.008/T400_scale6p666_dt0p001/vf_precip_vs_time_T400_scale6p666_dt0p001.csv,.csv,331,ignored,,generated,2026-07-06T11:30:12,no,no,,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/ch_T400_cuda_128x128x128_dt0.001_steps260_xB0.008/T400_scale6p666_dt0p001/xB_0.vtk,.vtk,16777414,ignored,,generated,2026-07-06T11:29:22,yes,no,,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/ch_T400_cuda_128x128x128_dt0.001_steps260_xB0.008/T400_scale6p666_dt0p001/xBtot_0.vtk,.vtk,16777418,ignored,,generated,2026-07-06T11:29:22,yes,no,,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/ch_T400_cuda_128x128x128_dt0.001_steps260_xB0.008/T400_scale6p666_dt0p001/y_update_mass_projection.csv,.csv,11364,ignored,,generated,2026-07-06T11:30:12,no,no,,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/ch_T400_cuda_128x128x128_dt0.001_steps260_xB0.008/pf_input.params,.params,9442,ignored,,generated,2026-07-06T11:29:21,yes,yes,DUP0068:251f2bb9fc80,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/ch_T400_cuda_128x128x128_dt0.02_steps260_xB0.008/T400_scale1_dt0p02/beta_attempt_capacity_diagnostics.csv,.csv,889,ignored,,generated,2026-07-06T11:10:16,no,no,,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
Results/ch_T400_cuda_128x128x128_dt0.02_steps260_xB0.008/T400_scale1_dt0p02/beta_event_transactions.csv,.csv,645,ignored,,generated,2026-07-06T11:09:54,no,no,DUP0451:f92a3bab65d7,raw_runtime,ADD_TO_GITIGNORE,large reproducible simulation output tree; retain on disk but exclude from Git,high
